Enumeración;Tipo;Tipo N/V;N° Doc.;Id Destinatario;Destinatario;Id Cliente;Razón social;Vendedor;Fecha Emisión;Fecha 1°Entrega;Orden Compra Cliente;Tipo de Expedición;Dirección Destinatario;Comuna;Ciudad;Persona de Contacto;Teléfono;Código Artículo;Descripción;Un.medida venta;Espesor;Jerarquía 1;Texto Jerarquía 1;Jerarquía 2;Texto Jerarquía 2;Jerarquía 3;Texto Jerarquía 3;Largo;Ctd. Solicitada;Ctd. Despachada;Ctd. Pendiente;Kilos Solicitados;Kilos Despachados;Kilos Pendientes;Status Global Pedido SAP;Status de Crédito;Status de Entrega Pos. Pedido SAP;Stock San Bernardo;Stock Lonquén;Total Libre utilización;Stock Disponible San Bernardo;Stock Disponible Lonquen;Precio Unitario;Venta Total;Precio Kilo;Comentario Documento;N° Doc.Ent.;Ctd. Entrega;Fecha Entrega;N° Doc.FU;Ctd. FU;Fecha FU
;ZO01;Ped. Estándar Nac.;47221;78063780;SOCIEDAD AGRICOLA LA ROTUNDA;78063780;SOCIEDAD AGRICOLA LA ROTUNDA;GIANNINA YAMAL;10-03-2025;24-03-2025;10309;OtrosClientes Retira;CAMINO VIEJO, KM.2, FUNDO LA ROTUNDA;CASA BLANCA;VALPARAISO;;;50000672;IM4 1000x0,4x5000mm Ral-9003;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;5.000,00;4;0;4;72,6;0;72,6;Pendiente;Aprobado;No entregado;0;0;0;-4;0;23.000;92.000;1.267;;;0;;9100024184;4;10-03-2025
;ZO01;Ped. Estándar Nac.;47221;78063780;SOCIEDAD AGRICOLA LA ROTUNDA;78063780;SOCIEDAD AGRICOLA LA ROTUNDA;GIANNINA YAMAL;10-03-2025;24-03-2025;10309;OtrosClientes Retira;CAMINO VIEJO, KM.2, FUNDO LA ROTUNDA;CASA BLANCA;VALPARAISO;;;50007130;IM4 1000x0,4x6600mm Ral-9003;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;6.600,00;4;0;4;95,84;0;95,84;Pendiente;Aprobado;No entregado;0;0;0;-4;0;30.360;121.440;1.267;;;0;;9100024184;4;10-03-2025
;ZO01;Ped. Estándar Nac.;47221;78063780;SOCIEDAD AGRICOLA LA ROTUNDA;78063780;SOCIEDAD AGRICOLA LA ROTUNDA;GIANNINA YAMAL;10-03-2025;24-03-2025;10309;OtrosClientes Retira;CAMINO VIEJO, KM.2, FUNDO LA ROTUNDA;CASA BLANCA;VALPARAISO;;;50001498;IM4 1000x0,4x7000mm Ral-9003;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;7.000,00;56;0;56;1.422,96;0;1.422,96;Pendiente;Aprobado;No entregado;0;0;0;-157;0;32.200;1.803.200;1.267;;;0;;9100024184;56;10-03-2025
;ZO01;Ped. Estándar Nac.;47221;78063780;SOCIEDAD AGRICOLA LA ROTUNDA;78063780;SOCIEDAD AGRICOLA LA ROTUNDA;GIANNINA YAMAL;10-03-2025;24-03-2025;10309;OtrosClientes Retira;CAMINO VIEJO, KM.2, FUNDO LA ROTUNDA;CASA BLANCA;VALPARAISO;;;50000652;IM4 1000x0,4x3000mm Ral-9003;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;3.000,00;4;0;4;43,56;0;43,56;Pendiente;Aprobado;No entregado;0;0;0;-4;0;13.800;55.200;1.267;;;0;;9100024184;4;10-03-2025
;ZO01;Ped. Estándar Nac.;47221;78063780;SOCIEDAD AGRICOLA LA ROTUNDA;78063780;SOCIEDAD AGRICOLA LA ROTUNDA;GIANNINA YAMAL;10-03-2025;24-03-2025;10309;OtrosClientes Retira;CAMINO VIEJO, KM.2, FUNDO LA ROTUNDA;CASA BLANCA;VALPARAISO;;;50026330;IM8 1000x0,5x7000mm Ral-5005;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;7.000,00;1;0;1;32,06;0;32,06;Pendiente;Aprobado;No entregado;0;0;0;-1;0;40.600;40.600;1.266;;;0;;9100024184;1;10-03-2025
;ZO01;Ped. Estándar Nac.;47078;96792KRENC;SODIMAC K RENCA;96792430;SODIMAC S.A.;KARINA ROZAS;07-03-2025;18-03-2025;837625162;OtrosClientes Despac;JOSE MANUEL INFANTE;PROVIDENCIA;SANTIAGO;;;50049917;IM4 1000x0,6x2000mm Ral-9006;UN;0,6;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;2.000,00;6;0;6;66,6;0;66,6;Pendiente;No realizado;No entregado;0;0;0;-6;0;13.900;83.400;1.252;ore 130760462 contacto : jose armijo telefono : 56994471953;;0;;4100202212;6;12-03-2025
;ZO01;Ped. Estándar Nac.;47078;96792KRENC;SODIMAC K RENCA;96792430;SODIMAC S.A.;KARINA ROZAS;07-03-2025;18-03-2025;837625162;OtrosClientes Despac;JOSE MANUEL INFANTE;PROVIDENCIA;SANTIAGO;;;50049918;IM4 1000x0,6x4000mm Ral-9006;UN;0,6;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;4.000,00;20;0;20;444;0;444;Pendiente;No realizado;No entregado;0;0;0;-20;0;27.800;556.000;1.252;ore 130760462 contacto : jose armijo telefono : 56994471953;;0;;4100202212;20;12-03-2025
;ZO01;Ped. Estándar Nac.;47078;96792KRENC;SODIMAC K RENCA;96792430;SODIMAC S.A.;KARINA ROZAS;07-03-2025;18-03-2025;837625162;OtrosClientes Despac;JOSE MANUEL INFANTE;PROVIDENCIA;SANTIAGO;;;50049919;IM4 1000x0,6x5400mm Ral-9006;UN;0,6;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;5.400,00;12;0;12;359,64;0;359,64;Pendiente;No realizado;No entregado;0;0;0;-12;0;37.530;450.360;1.252;ore 130760462 contacto : jose armijo telefono : 56994471953;;0;;4100202212;12;12-03-2025
;ZO01;Ped. Estándar Nac.;47078;96792KRENC;SODIMAC K RENCA;96792430;SODIMAC S.A.;KARINA ROZAS;07-03-2025;18-03-2025;837625162;OtrosClientes Despac;JOSE MANUEL INFANTE;PROVIDENCIA;SANTIAGO;;;50049920;IM4 1000x0,6x6200mm Ral-9006;UN;0,6;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;6.200,00;2;0;2;68,82;0;68,82;Pendiente;No realizado;No entregado;0;0;0;-2;0;43.090;86.180;1.252;ore 130760462 contacto : jose armijo telefono : 56994471953;;0;;4100202212;2;12-03-2025
;ZO01;Ped. Estándar Nac.;47078;96792KRENC;SODIMAC K RENCA;96792430;SODIMAC S.A.;KARINA ROZAS;07-03-2025;18-03-2025;837625162;OtrosClientes Despac;JOSE MANUEL INFANTE;PROVIDENCIA;SANTIAGO;;;50049921;IM4 1000x0,6x8000mm Ral-9006;UN;0,6;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;8.000,00;8;0;8;355,2;0;355,2;Pendiente;No realizado;No entregado;0;0;0;-8;0;55.600;444.800;1.252;ore 130760462 contacto : jose armijo telefono : 56994471953;;0;;4100202212;8;12-03-2025
;ZO01;Ped. Estándar Nac.;47078;96792KRENC;SODIMAC K RENCA;96792430;SODIMAC S.A.;KARINA ROZAS;07-03-2025;18-03-2025;837625162;OtrosClientes Despac;JOSE MANUEL INFANTE;PROVIDENCIA;SANTIAGO;;;50049922;IM4 1000x0,6x8500mm Ral-9006;UN;0,6;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;8.500,00;76;0;76;3.585,68;0;3.585,68;Pendiente;No realizado;No entregado;0;0;0;-76;0;59.075;4.489.700;1.252;ore 130760462 contacto : jose armijo telefono : 56994471953;;0;;4100202212;76;12-03-2025
;ZO01;Ped. Estándar Nac.;47443;79559670;SOCIAL PROQUIEL QUIMICOS SPA;79559670;SOCIAL PROQUIEL QUIMICOS SPA;KARINA ROZAS;12-03-2025;27-03-2025;31061;OtrosClientes Retira;HENRY FORD;MAIPU;SANTIAGO;;;50000585;Caballet IM4 1000x600x0,5mm Ral-5005;UN;0,5;55501;Cubiertas Industriales;5550100006;Cubiertas Industriales Accesorios;5550100006;Cubiertas Industriales Accesorios;600;17;0;17;46,716;0;46,716;Pendiente;Aprobado;No entregado;0;0;0;-17;0;3.360;57.120;1.223;;;0;;;0;
;ZO01;Ped. Estándar Nac.;47011;77201245;FERREACEROS SPA;77201245;FERREACEROS SPA;ARNE VILDOSOLA;06-03-2025;24-03-2025;620;OtrosClientes Retira;MORRIS 310-336;VALPARAISO;VALPARAISO;;;50049785;IM4 1000x0,35x8000mm Ral-9017;UN;0,35;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;8.000,00;11;0;11;277,2;0;277,2;Pendiente;Aprobado;No entregado;0;0;0;-11;0;38.236;420.596;1.517;;;0;;9100024118;11;07-03-2025
;ZO01;Ped. Estándar Nac.;47011;77201245;FERREACEROS SPA;77201245;FERREACEROS SPA;ARNE VILDOSOLA;06-03-2025;24-03-2025;620;OtrosClientes Retira;MORRIS 310-336;VALPARAISO;VALPARAISO;;;50049786;IM4 1000x0,35x8700mm Ral-9017;UN;0,35;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;8.700,00;6;0;6;164,46;0;164,46;Pendiente;Aprobado;No entregado;0;0;0;-6;0;41.581;249.486;1.517;;;0;;9100024118;6;07-03-2025
;ZO01;Ped. Estándar Nac.;47011;77201245;FERREACEROS SPA;77201245;FERREACEROS SPA;ARNE VILDOSOLA;06-03-2025;24-03-2025;620;OtrosClientes Retira;MORRIS 310-336;VALPARAISO;VALPARAISO;;;50049787;IM4 1000x0,35x11200mm Ral-9017;UN;0,35;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;11.200,00;16;0;16;564,48;0;564,48;Pendiente;Aprobado;No entregado;0;0;0;-16;0;53.530;856.480;1.517;;;0;;9100024118;16;07-03-2025
;ZO01;Ped. Estándar Nac.;47149;77244445;IMEL TOWN HOUSE SPA;77244445;IMEL TOWN HOUSE SPA;OFICINA IMEL;10-03-2025;17-03-2025;3792;OtrosClientes Retira;PRESIDENTE EDUARDO FREI MONTALVA;RENCA;SANTIAGO;;;50000391;IM4 1000x0,5x8000mm Zinc;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;8.000,00;41;0;41;1.502,24;0;1.502,24;Pendiente;Operación liberada;No entregado;0;0;0;-41;0;38.400;1.574.400;1.048;;;0;;9100024275;41;12-03-2025
;ZO01;Ped. Estándar Nac.;47078;96792KRENC;SODIMAC K RENCA;96792430;SODIMAC S.A.;KARINA ROZAS;07-03-2025;18-03-2025;837625162;OtrosClientes Despac;JOSE MANUEL INFANTE;PROVIDENCIA;SANTIAGO;;;50049924;Rollo 1220x0,6x690000 Ral-9006;UN;0,6;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;690.000,00;1;0;1;3.829,50;0;3.829,50;Pendiente;No realizado;No entregado;0;0;0;-1;0;4.830.000;4.830.000;1.261;ore 130760462 contacto : jose armijo telefono : 56994471953;;0;;4100200715;1;07-03-2025
;ZO01;Ped. Estándar Nac.;47172;78924100;INVERSIONES INTEGRALES LTDA;78924100;INVERSIONES INTEGRALES LTDA;GIANNINA YAMAL;10-03-2025;20-03-2025;20000357;OtrosClientes Retira;PASEO EL MIRADOR 120, DEPTO 53;SANTO DOMINGO;SANTO DOMINGO;;;50005937;IM4 AS 1000x0,6x4200mm Zinc;UN;0,6;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;4.200,00;2;0;2;48,3;0;48,3;Pendiente;Aprobado;No entregado;0;0;0;-2;0;37.800;75.600;1.565;;;0;;;0;
;ZO01;Ped. Estándar Nac.;47444;93772P43;PRODALAM CASTRO;93772000;PRODALAM S.A.;CARLOS SANTANDER;12-03-2025;27-03-2025;4500994863;OtrosClientes Despac;ALBERTO PEPPER 1610;RENCA;SANTIAGO;;;47000257;P. Ab. Z 125x50x15x3,0x6000mm;UN;3;55502;Tubox;5550200003;Tubox Costanera Z;5550200003;Tubox Costanera Z;6.000,00;6;0;6;202,32;0;202,32;Pendiente;No realizado;No entregado;0;0;0;-6;0;28.950;173.700;859;;;0;;;0;
;ZO01;Ped. Estándar Nac.;47444;93772P43;PRODALAM CASTRO;93772000;PRODALAM S.A.;CARLOS SANTANDER;12-03-2025;27-03-2025;4500994863;OtrosClientes Despac;ALBERTO PEPPER 1610;RENCA;SANTIAGO;;;47000260;P. Ab. Z 150x50x15x3,0x6000mm;UN;3;55502;Tubox;5550200003;Tubox Costanera Z;5550200003;Tubox Costanera Z;6.000,00;4;0;4;148,8;0;148,8;Pendiente;No realizado;No entregado;0;0;0;-4;0;31.992;127.968;860;;;0;;;0;
;ZO01;Ped. Estándar Nac.;47239;77935420;POLIURETANOS POL CHILE LTDA.;77935420;POLIURETANOS POL CHILE LTDA.;KARINA ROZAS;10-03-2025;25-03-2025;11527;OtrosClientes Retira;TRINIDAD RAMIREZ – 0250;LA CISTERNA;SANTIAGO;;;50006067;IM4 1000x0,5x6500mm Ral-6002;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;6.500,00;26;0;26;774,02;0;774,02;Pendiente;Aprobado;No entregado;0;0;0;-26;0;37.212;967.512;1.250;;;0;;;0;
;ZO01;Ped. Estándar Nac.;47239;77935420;POLIURETANOS POL CHILE LTDA.;77935420;POLIURETANOS POL CHILE LTDA.;KARINA ROZAS;10-03-2025;25-03-2025;11527;OtrosClientes Retira;TRINIDAD RAMIREZ – 0250;LA CISTERNA;SANTIAGO;;;50039458;IM4 1000x0,5x6000mm Ral-6002;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;6.000,00;26;0;26;714,48;0;714,48;Pendiente;Aprobado;No entregado;0;0;0;-26;0;34.350;893.100;1.250;;;0;;;0;
;ZO01;Ped. Estándar Nac.;47147;77299282;SOCIAL DYD OBRAS Y MONTAJES LTDA;77299282;SOCIAL DYD OBRAS Y MONTAJES LTDA;JAVIER RIOS;10-03-2025;17-03-2025;07-03-2025;OtrosClientes Retira;MANUEL CASTILLO 0769;PEÑAFLOR;SANTIAGO;;;50006273;IM4 1000x0,5x6100mm Ral-9002;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;6.100,00;1;0;1;27,94;0;27,94;Pendiente;Operación liberada;No entregado;0;0;0;-1;0;39.345;39.345;1.408;;;0;;9100024278;1;12-03-2025
;ZO01;Ped. Estándar Nac.;47147;77299282;SOCIAL DYD OBRAS Y MONTAJES LTDA;77299282;SOCIAL DYD OBRAS Y MONTAJES LTDA;JAVIER RIOS;10-03-2025;17-03-2025;07-03-2025;OtrosClientes Retira;MANUEL CASTILLO 0769;PEÑAFLOR;SANTIAGO;;;50000769;IM4 1000x0,5x6250mm Ral-9002;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;6.250,00;1;0;1;28,625;0;28,625;Pendiente;Operación liberada;No entregado;0;0;0;-1;0;40.313;40.313;1.408;;;0;;9100024278;1;12-03-2025
;ZO01;Ped. Estándar Nac.;47156;96355PK12;ELECTROCOM TEMUCO;96355000;ELECTROCOM S.A.;JOSE LUIS NOVA;10-03-2025;25-03-2025;1175115;OtrosClientes Retira;CAUPOLICAN;TEMUCO;TEMUCO;;;50002960;IM4 1000x0,5x6350mm Ral-6018;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;6.350,00;21;0;21;610,68;0;610,68;Pendiente;Operación liberada;No entregado;0;0;0;-21;0;39.688;833.448;1.365;;;0;;9100024279;21;12-03-2025
;ZO01;Ped. Estándar Nac.;47156;96355PK12;ELECTROCOM TEMUCO;96355000;ELECTROCOM S.A.;JOSE LUIS NOVA;10-03-2025;25-03-2025;1175115;OtrosClientes Retira;CAUPOLICAN;TEMUCO;TEMUCO;;;50049927;IM4 1000x0,5x12300mm Ral-6018;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;12.300,00;18;0;18;1.013,94;0;1.013,94;Pendiente;Operación liberada;No entregado;0;0;0;-18;0;76.875;1.383.750;1.365;;;0;;9100024279;18;12-03-2025
;ZO01;Ped. Estándar Nac.;47388;77401179;AGRICOLA Y COMERCIAL VALCAM SEED;77401179;AGRICOLA Y COMERCIAL VALCAM SEED;OFICINA IMEL;11-03-2025;25-03-2025;626;OtrosClientes Despac;CAMINO LA PUNTILLA P-70 CAMINIO F-340;QUILLOTA;QUILLOTA;;;50001759;IM4 1000x0,5x6400mm Ral-7024;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;6.400,00;30;0;30;879,3;0;879,3;Pendiente;Aprobado;No entregado;0;0;0;-30;0;42.240;1.267.200;1.441;Contacto Gabriel Belmar 994331769;;0;;4100202219;30;12-03-2025
;ZO01;Ped. Estándar Nac.;46648;96792TCH;SODIMAC TALCAHUANO;96792430;SODIMAC S.A.;JOSE LUIS NOVA;03-03-2025;11-03-2025;837630733;OtrosClientes Despac;ARTIAGA ALEMPARTE;HUALPEN;HUALPEN;;;50000815;IM4 AS 1000x0,5x9600mm Zinc;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;9.600,00;14;0;14;615,552;0;615,552;Pendiente;No realizado;No entregado;0;0;0;-14;0;66.240;927.360;1.507;ore 130762386 contacto : sergio vlajovich telefono : 978490105;;0;;4100202173;14;12-03-2025
;ZO01;Ped. Estándar Nac.;47450;82350300;FERRETERIA SAN MARTIN S.A;82350300;FERRETERIA SAN MARTIN S.A;MELISSA NILO;12-03-2025;13-03-2025;29327;OtrosClientes Retira;AVDA BUZETA 4201,;CERRILLOS;SANTIAGO;;;40000003;Tubo Rect.40x20x2,0x6000mm;UN;2;22222;Tubos;2222200002;Tubo Rectangulo;2,2222E+17;Tubo Rectangulo 2,0;6.000,00;20;0;20;201,6;0;201,6;Pendiente;Aprobado;No entregado;3.838;0;3.838;2.553;0;8.770;175.400;870;;;0;;9100024281;20;12-03-2025
;ZO01;Ped. Estándar Nac.;47064;11631482;FELIPE IGNACIO DURANDEAU STEGMANN;11631482;FELIPE IGNACIO DURANDEAU STEGMANN;KARINA ROZAS;07-03-2025;12-03-2025;30525;OtrosClientes Retira;JOSE SANTIAGO MONTT 258/E;SANTIAGO;SANTIAGO;;;50014411;IM4 1000x0,5x5400mm Ral-6002;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;5.400,00;50;0;50;1.236,50;0;1.236,50;Pendiente;Aprobado;No entregado;0;0;0;-50;0;33.372;1.668.600;1.349;;;0;;9100024283;10;12-03-2025
;ZO01;Ped. Estándar Nac.;47064;11631482;FELIPE IGNACIO DURANDEAU STEGMANN;11631482;FELIPE IGNACIO DURANDEAU STEGMANN;KARINA ROZAS;07-03-2025;12-03-2025;30525;OtrosClientes Retira;JOSE SANTIAGO MONTT 258/E;SANTIAGO;SANTIAGO;;;50049915;IM4 1000x0,5x7000mm Ral-6002;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;7.000,00;42;0;42;1.346,52;0;1.346,52;No relevante;Aprobado;No relevante;0;0;0;-42;0;43.260;1.816.920;1.349;;;0;;;0;
;ZO01;Ped. Estándar Nac.;47064;11631482;FELIPE IGNACIO DURANDEAU STEGMANN;11631482;FELIPE IGNACIO DURANDEAU STEGMANN;KARINA ROZAS;07-03-2025;12-03-2025;30525;OtrosClientes Retira;JOSE SANTIAGO MONTT 258/E;SANTIAGO;SANTIAGO;;;50001025;Caballet IM4 1000x1000x0,5mm Ral-6002;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;1.000,00;45;0;45;206,1;0;206,1;No relevante;Aprobado;No relevante;0;0;0;-45;0;6.180;278.100;1.349;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47274;96792HC745;SOD CROSS HC745INDEPENDENCIA;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;10-03-2025;18-03-2025;16102021;SOD/EASY TiendaCross;AVDA. INDEPENDENCIA N.565;INDEPENDENCIA;SANTIAGO;;;46000019;Pletina laminada 25x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;25;20;5;88,25;70,6;17,65;En proceso;No realizado;Entrg.parcialmente;2.644;43.280,75;45.924,75;1.850;43.280,75;4.172;104.300;1.182;;;0;;;0;
;ZO01;Ped. Estándar Nac.;47453;96792CHLL;SODIMAC CHILLAN;96792430;SODIMAC S.A.;JOSE NAVARRETE;12-03-2025;13-03-2025;837635459;OtrosClientes Despac;DR PATRICIO B;PARRAL;PARRAL;;;42000024;Mek.Mont.Estruct.60x38x6x0,85x6000mm;UN;0,85;88888;Mekanocon;8888800001;Mekanocon Estructural;8,8888E+17;Montante Estructural 0,85;6.000,00;50;0;50;288;0;288;Pendiente;No realizado;No entregado;14.303;0;14.303;8.374;0;5.645;282.250;980;ore 130767188 contacto : elmo inostroza telefono : 991521112;;0;;4100202227;50;12-03-2025
;ZO01;Ped. Estándar Nac.;47453;96792CHLL;SODIMAC CHILLAN;96792430;SODIMAC S.A.;JOSE NAVARRETE;12-03-2025;13-03-2025;837635459;OtrosClientes Despac;DR PATRICIO B;PARRAL;PARRAL;;;42000035;Mek.Mont.Estruct.90x38x12x0,85x6000mm;UN;0,85;88888;Mekanocon;8888800001;Mekanocon Estructural;8,8888E+17;Montante Estructural 0,85;6.000,00;100;0;100;738;0;738;Pendiente;No realizado;No entregado;32.750;0;32.750;28.271;0;7.232;723.200;980;ore 130767188 contacto : elmo inostroza telefono : 991521112;;0;;4100202227;100;12-03-2025
;ZO01;Ped. Estándar Nac.;47453;96792CHLL;SODIMAC CHILLAN;96792430;SODIMAC S.A.;JOSE NAVARRETE;12-03-2025;13-03-2025;837635459;OtrosClientes Despac;DR PATRICIO B;PARRAL;PARRAL;;;42000073;Mek.Omega Ec. 38x35x15x8x0,50x6000mm;UN;0,5;88888;Mekanocon;8888800001;Mekanocon Estructural;8,8888E+17;Omega Estructural 0,50;6.000,00;50;0;50;174;0;174;Pendiente;No realizado;No entregado;2.161;0;2.161;1.911;0;3.469;173.450;997;ore 130767188 contacto : elmo inostroza telefono : 991521112;;0;;4100202227;50;12-03-2025
;ZO01;Ped. Estándar Nac.;47441;84280800;INDUSTRIA METALURGICA LTDA.;84280800;INDUSTRIA METALURGICA LTDA.;OFICINA IMEL;12-03-2025;12-03-2025;12;OtrosClientes Retira;EMPRESARIO JUAN LUIS CONTRERAS;SAN BERNARDO;SANTIAGO;;;42000063;Mek.Canal Estruct.42x25x0,85x3000mm;UN;0,85;88888;Mekanocon;8888800001;Mekanocon Estructural;8,8888E+17;Canal Estructural 0,85;3.000,00;16;0;16;27,84;0;27,84;Concluido;Operación liberada;Entrg.completamente;2.643;0;2.643;2.627;0;1.566;25.056;900;;80364918;16;12-03-2025;;0;
;ZO01;Ped. Estándar Nac.;47441;84280800;INDUSTRIA METALURGICA LTDA.;84280800;INDUSTRIA METALURGICA LTDA.;OFICINA IMEL;12-03-2025;12-03-2025;12;OtrosClientes Retira;EMPRESARIO JUAN LUIS CONTRERAS;SAN BERNARDO;SANTIAGO;;;42000017;Mek.Mont.Estruct.40x38x6x0,85x3000mm;UN;0,85;88888;Mekanocon;8888800001;Mekanocon Estructural;8,8888E+17;Montante Estructural 0,85;3.000,00;16;0;16;39,84;0;39,84;Concluido;Operación liberada;Entrg.completamente;1.585;0;1.585;1.569;0;2.241;35.856;900;;80364918;16;12-03-2025;;0;
;ZO04;Ped.Nac.Fact.Reserva;47456;77582413;CONSTRUCTORA OZM EIRL;77582413;CONSTRUCTORA OZM EIRL;JOSE LUIS NOVA;12-03-2025;25-03-2025;11;OtrosClientes Retira;LA LECHERIA;TEMUCO;TEMUCO;;;47000256;P. Ab. Z 125x50x15x2,0x6000mm;UN;2;55502;Tubox;5550200003;Tubox Costanera Z;5550200003;Tubox Costanera Z;6.000,00;76;0;76;1.732,80;0;1.732,80;Pendiente;Operación liberada;No entregado;12;0;12;-64;0;21.159;1.608.084;928;;;0;;;0;
;ZO04;Ped.Nac.Fact.Reserva;47456;77582413;CONSTRUCTORA OZM EIRL;77582413;CONSTRUCTORA OZM EIRL;JOSE LUIS NOVA;12-03-2025;25-03-2025;11;OtrosClientes Retira;LA LECHERIA;TEMUCO;TEMUCO;;;47002087;P. Ab. Z 125x50x15x2,0x6500mm;UN;2;55502;Tubox;5550200003;Tubox Costanera Z;5550200003;Tubox Costanera Z;6.500,00;80;0;80;1.976;0;1.976;Pendiente;Operación liberada;No entregado;0;0;0;-80;0;22.922;1.833.760;928;;;0;;;0;
;ZO01;Ped. Estándar Nac.;47459;77837238;CONSTRUCTORA MOREZ SPA;77837238;CONSTRUCTORA MOREZ SPA;MELISSA NILO;12-03-2025;19-03-2025;Cotización 20003672;OtrosClientes Retira;AVENIDA APOQUINDO 6410 OF 605;LAS CONDES;SANTIAGO;;;50004133;IM4 1000x0,4x2000mm Zinc;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;2.000,00;5;0;5;36,3;0;36,3;Pendiente;Operación liberada;No entregado;0;0;0;-16;0;8.100;40.500;1.116;;;0;;9100024289;5;12-03-2025
;ZO01;Ped. Estándar Nac.;47459;77837238;CONSTRUCTORA MOREZ SPA;77837238;CONSTRUCTORA MOREZ SPA;MELISSA NILO;12-03-2025;19-03-2025;Cotización 20003672;OtrosClientes Retira;AVENIDA APOQUINDO 6410 OF 605;LAS CONDES;SANTIAGO;;;50001031;IM4 1000x0,4x3000mm Zinc;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;3.000,00;30;0;30;326,7;0;326,7;Pendiente;Operación liberada;No entregado;0;0;0;-30;0;12.150;364.500;1.116;;;0;;9100024289;30;12-03-2025
;ZO01;Ped. Estándar Nac.;47459;77837238;CONSTRUCTORA MOREZ SPA;77837238;CONSTRUCTORA MOREZ SPA;MELISSA NILO;12-03-2025;19-03-2025;Cotización 20003672;OtrosClientes Retira;AVENIDA APOQUINDO 6410 OF 605;LAS CONDES;SANTIAGO;;;50000664;IM4 1000x0,4x4000mm Zinc;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;4.000,00;15;0;15;217,8;0;217,8;Pendiente;Operación liberada;No entregado;0;0;0;-15;0;16.200;243.000;1.116;;;0;;9100024289;15;12-03-2025
